rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.04.07","","","","False","10년 넘게 서용 중인 피지오겔.
보습에는 이거만한게 없어요. 
100ml라 가지고 다니기 좋아요. 
75ml짜리보다 슬림합니다."
"1","2026.04.12","","","","False","워낙 유명해서 믿고 구매했는데 1회 사용으로  피부 뒤집어짐...이렇게까지 심하게 피부가 뒤집어진 건 태어나서 처음이라 충격이 크네요ㅠ 
참고로 수부지, 속건조 심하고 평소에 라로슈포제 b5크림 애용합니다. 살짝 기름지고 보습력은 좋은 거 같아 바디용으로 써야겠어요 아 돈 아까워...ㅠㅠㅜ"
"4","2026.04.12","민감성","웜톤","잡티","False","예전부터 가족들이 써오던건데 향이 나는걸 좋아하지 않는 딸과 신랑이 특히 많이 썼어요..그리고 둘다 여러가지 바르는걸 싫어해서 제가 사준건데 이거 한개만 바르는데도 좋다고해서 쓰다...요즘 여러 올인원제품이 나와서 다른걸썼는데 역시 보습에는 피지오겔이 제일 나은거 같아요"
"5","2026.04.04","민감성","웜톤","주름","False","가성비 정말 좋았어요. 건조하고 민감한 피부인데 사용 후 자극 없이 촉촉함이 오래 유지됩니다. 꾸덕하지 않고 부드럽게 발려서 데일리로 쓰기 좋고, 속건조 잡는 데도 효과 있었어요. 향도 거의 없어 부담 없고, 아침 메이크업 전에 발라도 밀림이 없어 데일리로 활용하기 좋습니다. 환절기나 겨울철 필수 보습템으로 재구매 의사 있습니다."
"5","2026.04.02","복합성","웜톤","잡티, 블랙헤드","False","N번째 계속 사용중인 제품이예요 
꾸덕한 크림 제형으로 발림성이 부드럽고 착 감겨요 한번 바르면 피부를 촉촉하게 유지 시켜주는데 피부를 보호해준다는 말이 딱인거 같아요
피부에 보습만 충분히 해줘도 피부결이 살아납니다
진짜 사막같은 피부라 피지오겔 크림 아니면 커버가 안됩니다 다른건 쓰지도 못하겠어요  촉촉해서 너무 좋아요"
"5","2026.04.14","복합성","쿨톤","잡티, 미백","False","아침에 화장이잘되요 잘때도바르고 화장전에도 무조건바릅니다 진짜촉촉해요  기초 는 피지오겔 로 싹다바깟어요"
"5","2026.04.13","복합성","쿨톤","잡티","False","매번 사용하느거라 잘쓰고 있어요 
제형은 로션보다는 꾸덕해요 
환절기에 쓰기 좋아요"
"5","2026.04.12","약건성","쿨톤","잡티, 미백","False","일단 저렴한 가격으로 살 수 있어서 너무 좋았습니다. 원래에도 잘 쓰던 제품이라 거리낌 없이 규매했습니다. 밤에 쓰고 나서 다음 날에 일어나도 건조함이 없이 잘 쓰는 제품입니다"
"5","2026.04.12","건성","웜톤","잡티, 미백","False","데일리로 사용하기에는 피지오겔 브랜드가 가장 좋은 것 같아요. 피부 상태 안 좋을 때도 좋구요 ㅎㅎ! 나이트루틴으로는 듬뿍 발라주고 자면 다음날 피부결 정돈 된 느낌이어서 넘 좋아욧"
"5","2026.04.12","복합성","가을웜톤","각질, 모공","False","피부가 예민해질때마다 피지오겔크림을 자주 쓰는데 확실히
자극이 덜하고 피부가 진정되는 기분이예요
피부장벽이 매우 얇은 혈육도 아주 만족하고 잘 쓰고 있어여
지성이나 수부지ㅜ한테는 좀 무거울수도 있을 것 같아여"
"5","2026.04.12","복합성","쿨톤","잡티, 블랙헤드","False","오랜만에 다시 돌아왔네요
피지오겔 ㅎㅎ 자극 없이 순해서 좋아요
복합성에 좋은 크림!!
환절기 때 바르기 좋은거 같아요 추천"
"5","2026.04.10","복합성","","잡티, 블랙헤드","False","온가족 보습 크림~ 너무 흐르지도 꾸덕하지도 않은 제형이라 발림성도 좋고, 무엇보다 보습력이 좋아요."
"5","2026.04.10","복합성","","","False","N번째 구입입니다. 기획세트 구성도 괜찮네요. 자극 없이 수분감, 탄력을 채우고 싶을 때 좋아요."
"5","2026.04.10","복합성","쿨톤","각질, 트러블","False","간편하게 바르고싶을때
사서 사용하는편
세일할때 필수템으로 
꾸덕하기전단계 크림으로 기름지지않은데
저녁에 듬뿍올리고자면 피부장벽 살아나는것같아서 좋더라고요"
"5","2026.04.09","민감성","봄웜톤","모공","False","n통째 사용하는 제품이에요.
보습력이 뛰어나 건조한 피부에 촉촉함을 오래 유지해줘요. 자극 없이 순하게 발리고 끈적임이 적어 데일리 크림으로 딱 좋았습니다. 민감성 피부도 부담 없이 사용하기 좋은 제품이에요."
"5","2026.04.09","민감성","웜톤","","False","피지오겔은 워낙 유명해서 저렴하게 나올때 마다 구입하는 것 같아묘
피부가 예민해서 자극을 받으면 붉그락 하는데 자주 발라주면 피부가 덜 예민해지더라고요"
"5","2026.04.09","복합성","쿨톤","모공","False","한통 다 쓰고 또 사는 피지오겔러버인데, 진짜 좋아요. 성분 순해서 온몸에 다 쓰기 좋고 피부 상태가 살짝 예민해진날 이거 하나만 바르고 자기 좋아요! 추천합니다."
"5","2026.04.09","건성","겨울쿨톤","잡티, 주름","False","장벽크림 중 짱!! 장벽 채우는것도 채우는거지만 묘한 가려움을 해결해줘서 너무 잘쓰고 있습니다"
"5","2026.04.16","복합성","","각질, 모공","False","환절기에 피부장벽 손상된 것 같을때 좀 예민한 것 같다고 생각했을때 발라주면 피부가 진정되면서 탄탄해지는 느낌 받을 수 있어요 !! 피지오겔은 언제나 믿고 쓰는 크림입니다 !! 복합성인데 너무 무겁지도 않고 딱 장벽 채워주는 기본템으로 사용하고 있어요 ~"
"5","2026.04.13","건성","겨울쿨톤","잡티, 미백","False","믿고 쓰는 피지오겔이에요 ㅎㅎ 더블 기획+세일로 저렴하게 구매할 수 있어 좋았어요!  용량도 커서 부담없이 듬뿍 듬뿍 바를 수 있어 좋습니다!

순해서 피부에 부담도 없고 보습력도 부족하지 않아 건조 피부인 저는 데일리로 쓰는데 아주 만족합니다. 

또, 너무 건조한 바디 부분에 발라주면서 바디크림처럼 사용하는데 괜찮은 거 같아요!!"
"5","2026.04.12","복합성","웜톤","미백","False","보습력이 좋아서 바른 직후 피부가 촉촉하고 편안해집니다. 끈적임 없이 산뜻하게 흡수되어 데일리로 사용하기 좋고, 향도 은은해서 부담이 없습니다. 꾸준히 사용하니 피부결이 부드러워진 느낌이 들고 건조함이 확실히 줄어 만족스럽습니다."
"5","2026.04.11","건성","웜톤","주름","False","아토피때문에 처방 로션 다양하게 써봤는데,
이것도 괜찮아요.
아이랑 같이 쓰기에도 좋아요.
자극없고, 인공적인 향도 없어서 만족하면서 쓰고있어요.
보습 좋고, 잘 스며들고 끈적임 없어서 아침 저녁 언제든 사용하기 좋습니다.
강추!"
"5","2026.04.09","복합성","봄웜톤","잡티, 미백","False","피지오겔 크림 늘 자극없이 순한데 보습력도 좋아서 매일 데일리로 쓰고있는 제품이라서 좋습니다. 믿고 쓸 수 있고 바르고 나면 속당김도 없고 얼굴이 촉촉하고 광나더라구요! 속건조가 심해서 늘 걱정이었는데 이거는 그 걱정을 잡아줘서 너무 좋더라구요!! 추천합니다!"
"5","2026.04.04","건성","웜톤","주름, 각질","False","아토피가 있고, 심한 건성인데 사용하기 좋아요.
자극없고, 무향이라 마음에 들어요.
보습효과도 좋고 수시로 바르기 좋아요.
가격만 저렴하면 온몸 바르고 싶은 제품입니다.
흡수력도 좋고 끈적이지도 않아서 좋아요.
아이도 아토피라 같이 사용합니다."
"5","2026.04.14","건성","웜톤","잡티, 주름","False","피지오겔은 말하면 입아픈 제품이고
대중적인 제품이라서 설명이 필요없는거 같아요
할인하고 1플러스 1 할때 구매하는거죠 뭐.."
"5","2026.04.14","복합성","쿨톤","주름","False","향 없이 순한 크림이라 온가족 모두 잘 사용하고 있어요. 특히 덧바르기도 좋네요. 순하고 부드러운 크림이예요"
"5","2026.04.14","복합성","쿨톤","블랙헤드, 피지과다","False","피지오겔은 좋은건 알지만 가격때문에 고민을 하게 되는데 이번에 세일을 해서 2개나 샀네요. 보냉백, 파우치까지 줘서 좋아요."
"5","2026.04.13","지성","웜톤","트러블, 모공","False","신랑이 이 크림밖에 못써요..다른거쓰면 난리 나요 .이것만 쓸수밖에…"
"5","2026.04.13","건성","웜톤","미백, 주름","False","박권성인 제피웨이는 보습에 아주 많이 신경 쓰는데 제 이 악헌성을 속부터 건조함을 없애 주는 데에는 데일리템으로 피지오겔 샤워 후 필수템입니다. 거기다 더블로 살 수 있으니 너무 좋습니다."
"5","2026.04.12","","","","False","피지오겔은 항상 사용하는 제품이에여
올영이나 면세점에서 구매해서 사용중
보습이 좋아여"
"5","2026.04.12","복합성","웜톤","잡티, 미백","False","자극없이 순하고 무향이라 좋아요
사계절 내내 보습용으로 굿"
"5","2026.04.12","건성","가을웜톤","잡티, 미백","False","손이제일많이가는 크림이에요 순하고 피부에 자극없고 그래서 더 잘쓰는듯, 4계절 상관없이 얼굴에 바르기 좋은 크림이에요 💦💧🩵"
"4","2026.04.11","복합성","쿨톤","미백, 모공","False","재구매했어요 발림성도 정말 좋고 촉촉하니 흡수도
잘돼요 속건조도 엄청 좋아졌어요"
"5","2026.04.10","복합성","쿨톤","잡티","False","워낙 유명하고 순하다고 해서 써봤어요
우선 발림성 흡수성 좋고 순해요! 환절기에 쓰기 딱인 제품입니다"
"5","2026.04.10","복합성","봄웜톤","블랙헤드, 모공","False","피지오겔만 몇년째쓰고있어요 자극없고 순해서 좋고 쓰다보니 기능성화장품이라면서 자극있는거보다 보습만 확실히해줘도 다르더라구요 세일안할땐 비싸서 세일할때 사고있어요 원쁠원 구성좋아요!"
"5","2026.04.09","중성","봄웜톤","미백, 주름","False","별다른 말이 필요없는 피지오겔 
나이트 케어 마무리는 피지오겔"
"5","2026.04.09","복합성","쿨톤","미백, 모공","False","자극없이 순하고 발림성도 좋아요 아이들과 같이 사용할수 있어서 좋아요"
"5","2026.04.16","","","","False","아묻따 국민수분크림!
피지오겔은 10년 넘게 써오지만 항상 애정하는 기본템입니다. 트러블 난 적 한번도 없고 자극없이 수분감 좋아요.
이 기획은 100 작은용량 두개라 헬스장 같은 곳에 들고가기도 오히려 더 좋습니다! 집에쓰는 150미리와 비교하면 이정도 크기네요.
세트구성으로 가격도 착합니다 ㅎㅎ
앞으로도 계속 사용할 것 같아요 ^^"
"5","2026.04.08","복합성","가을웜톤","잡티, 모공","False","어디든 발라줄 수 있는 만능크림. 사이즈가 딱 어디 들고다니기 적당한 크기입니다. 수분감 좋고 산뜻한 마무리감 입니다.
사이즈 부담 없어서 사우나 갈 때 요놈으로 얼굴이랑 바디까지 해결합니다…"
"5","2026.04.08","복합성","쿨톤","잡티, 미백","False","남편과 아이가 잘 사용하고 있어요 촉촉하니 보습력 좋은데 무겁지는 않아요"
"5","2026.04.08","건성","여름쿨톤","트러블, 블랙헤드","False","세일할 때 삽니다.
데일리로 쓰기 좋아요.
피지오겔 항상 믿고 씁니다."
