rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.05.18","복합성","겨울쿨톤","미백, 트러블","False","평소에 vt 제품을 너무 잘 사용하고 있는 한 코덕입니다..💚🤍 리들샷, PDRN 에센스, 헤어 리들샷, 샴푸, 헤어팩 모두 애용 중인데 캡슐 크림도 눈에 계속 아른거려서 귀여운 포켓몬 기획으로 나왔을 때 망설임 없이 바로 주문완료했습니당😊 캡슐을 터트려서 젤 크림과 섞어바르는 방식이 신기했는데, 화장 전에 바르면 피부 광채가 너무 예쁘게 표현되고, 자기 전에 바르면 다음날 피부에서 빛이 나서 너무 만족스럽습니다~! 수분감도 높으면서 끈적이지 않아서 사계절 내내 쓰기에도 너무 좋을 것 같아용 :)"
"5","2026.05.17","중성","봄웜톤","잡티, 탄력","False","계절이 바뀌면서 나이트 스킨케어용 크림을 찾다가 구매하게 됐습니다.

캡슐이 들어있어 섞어 써줘야하는 제품은 SNS에서만 보고 실제 사용은 처음이라 두근두근 했어요! 동봉되어있는 스패츌러로 쉽게 섞을 수 있고 발림성도 뻑뻑하지 않고 부드러웠습니다.

지성~중성 피부타입이라 혹시 너무 무겁거나 혹시 트러블이 날까 걱정을 했는데 오히려 바르고 난 다음날 피부가 쫀쫀하고 부들부들해져서 지금까지 내가 너무 라이트한 크림을 사용했었나 하고 생각했어요..!

1+1 행사때 구매를 해서 가성비도 좋고 사용감도 좋아서 아주 만족하고 있습니다."
"5","2026.05.12","","","","False","이 캡슐 크림만 벌써 몇통째 스는 건지 모르겠어요😍 민감성 피부인데 자극도 없고 산뜻한 텍스쳐인데 보습감으로 마무리 됩니다. 피부 재생 효과 있는 것 같고 트러블도 많이 진정되는 느낌이에요! 여름철에 수분 크림 대용으로도 충분히 기능할 것 같아요. 화장도 안 밀립니다!!! 최고!"
"5","2026.05.10","복합성","봄웜톤","잡티, 미백","False","캡슐로 되어있는 크림 한번 써보고 싶었는데 리들샷 잘쓰고있던 브이티에도 있길래 구매해봤습니다 환절기라 기초 단계를 추가해봐도 푸석했는데 캡슐을 2알 건져서 믹스해서 사용하니 아침 피부컨디션이 한결 좋아졌네요 이번에 포켓몬 콜라보로 귀여운파우치가 같이 와서 기분 좋았어요ㅎㅎ"
"5","2026.05.08","","","","False","VT 캡슐크림 자극없이 촉촉해서 좋아요. 유분기가 많지 않아서 여름에 사용하기 좋아요 초록캡슐크림과 투명한 크림이 적당해서 피부에 바른 후 번들거림 당김 없구요.
사용 후 피부트러블이 옅어져서 더블기획으로 구매했어요,.
수분감이 많아서 여름에 강추 합니다!!!
포켓몬 파우치에 2단지가 쏙 들어가요"
"5","2026.05.16","","","","False","캡슐이 톡톡 촉촉하니 마무리좋아요 써보면 알아요 톡톡 캡슐"
"5","2026.05.16","민감성","웜톤","주름, 트러블","False","캡슐이 눈에보이는 제품이라 신기한데 촉촉함도 으뜸이예요!"
"5","2026.05.15","민감성","","트러블","False","하나하나 떠서 쓰는 재미가 있네요 캡슐이 피부를 밤새 촉촉하게 만들어줘요 손에 올려놓고 섞어서 발라주면 좋음 1+1기획으로 득템했어요"
"5","2026.05.13","","","","False","수분감이 너무 좋아요! 제형도 가볍고 마무리도 산뜻하게 잘됩니다. 그런데 환공포증 있는 분들은 징그럽다고 생각할 수는 있을 것 같아요 
아침에 발라도 화장이 밀리지 않고 잘 먹었어요"
"5","2026.05.12","","","","False","너무 구매하고 싶던 제품입니다 ~^^
피카츄 파우치 키링이 생각보다 퀄리티가 너무 좋아서 가방에 바로 달았어요. 1+1 구성이라 가성비도 챙기고, 한 통은 화장대에 두고 하나는 쟁여둘 수 있어서 든든합니다.
피디알엔 성분이 요즘 핫해서 궁금했는데, 캡슐이 톡톡 터지면서 피부에 쫀쫀하게 흡수되는 느낌이 정말 좋아요. 바르고 나면 피부에서 은은한 수분광이 올라와서 아침 화장도 훨씬 잘 먹네요
원쁠이라 하나는 엄마 드렸어요  광채피부 감사합니다"
"5","2026.05.10","복합성","봄웜톤","트러블, 블랙헤드","False","구성이 너무 좋아서 구매를 안 할수가 없었어요. 브이티 제품 좋아하는데 이 크림을 제일 좋아하기도 하고요! 발림성도 좋고 촉촉합니다:) 파우치 넘 쥬아요ㅠㅠ"
"5","2026.05.09","트러블성","웜톤","트러블, 블랙헤드","False","시원하요 바르면 여름에 얼굴열감이 심한데 지금 바르기 딱이에요"
"5","2026.05.09","민감성","봄웜톤","잡티, 미백","False","포켓몬 때문에 샀는데 리틀샷이또는 에센스랑 사용하니 넘 좋아요 다써도 구매할거같아요"
"5","2026.05.08","민감성","쿨톤","주름","False","선물용으로 구매.
후기가 좋아 구매
잘쓰셨으면 좋겠네요."
"5","2026.05.07","복합성","봄웜톤","잡티, 미백","False","개인적으로 ㅁㄷㅋㅂ 보다 여기 캡슐크림이 더 좋은거 같아요 
근데 가격은 여기가 더 비싼거같음 …(용량대비)

그래도 끈적이지 않아서 너무 좋아요"
"5","2026.05.03","복합성","가을웜톤","잡티, 미백","False","쫀쫀하고 촉촉한 제형의 크림이네요~
수부지 타입이라 크림은 잘 안바르는데, 이건 밤에 잘때 발라줘도 안답답하고 아침에 촉촉함이 유지되서 좋은거 같아요.
피부톤도 밝아지고 피부결광이 살아나는게 맘에 드는 제품이에요~"
"5","2026.05.18","건성","겨울쿨톤","잡티, 미백","False","요즘 화장도 잘 뜨고 피부가 많이 건조했는데 pdrn 좋다고 해서 구매해봤습니당 이거 바르면 촉촉한 느낌 오래가서 좋네요~~ 바르자마자 피부에 촥 흡수되는 느낌이고 특히 밤에 듬뿍 바르고 자면 다음 날 피부가 훨씬 촉촉하고 매끈해 보여서 만족 중입니다. 제형도 너무 무겁지 않아서 아침저녁으로 바르기 좋고, 화장 전에 바르면 화장이 잘 먹어요💓 

그리고 포켓몬 에디션이라 피카츄 파우치 키링도 받았는데 넘 귀엽네요 잘 쓸 거 같아요:)"
"5","2026.05.16","","","","False","VT Cosmetics￼의 PDRN 캡슐 크림은 수분감이 정말 풍부한데 생각보다 무겁지 않아 데일리로 쓰기 좋았어요. 크림 안에 들어 있는 캡슐이 바르면서 부드럽게 터지는데 피부에 윤기 코팅된 듯한 광이 예쁘게 올라옵니다. 특히 건조해서 피부가 푸석하거나 화장 들뜰 때 사용하면 피부결이 한층 매끈해 보였어요. 나이아신아마이드, 세라마이드, 히알루론산 성분이 들어 있어 보습과 장벽 케어에도 도움 되는 느낌이었고, 밤에 듬뿍 바르면 다음 날 피부가 촉촉하고 탄력 있어 보였습니다. 다만 아주 산뜻한 젤 타입은 아니라 지성 피부는 양 조절해서 사용하는 게 좋을 것 같아요. 속광 좋아하는 사람들에게 만족감 높은 크림이었습니다."
"5","2026.05.09","","","","False","전부터 궁금했던 상품이었는데 때마침 포켓몬 30주년을 맞아 기획제품으로 출시되었더라구요..! 라이브방송 할인까지 받아 드디어 써봤습니다. 예쁘게 한알 한알 퍼서 써보려고 했는데 쉽지 않네요 ㅠㅠ 하지만 섞어쓰는것도 재밌고 발랐을때 수분감도 오래가니 좋은것 같아 한 통은 친구한테도 영업겸 줘봐야겠어요 👍👍👍"
"5","2026.05.04","복합성","봄웜톤","잡티, 탄력","True","얼굴뿐만 아니라 목이나 손,팔에도 바르고 친구나 친척들 여기저기 크리스마스 선물로 강추하면서 선물중이에요. 작년부터 5통은 넘게 쓴듯 ㅠ

리들샷 구매했을 때 껴있던 1ml짜리 파우치를 썼는데 너무 좋아서 바로 본품 구매하고 매일매일 발랐습니다.

얼굴에서 진짜 광이 나고, 피부과나 관리실 다니지도 않는데 매번 피부가 너무 좋다고 관리받는 게 있냐고 주변에서 물어봐요(도끼병 아니고 진짜로... 예전엔 그런거 질문받은적 없음)

속광에 겉광까지 얻을 수 있는 진짜 핵꿀템입니다. 올영에서 딱 하나만 사서 쓰라하면 이거 쓰고싶어요."
"5","2026.05.02","복합성","쿨톤","잡티, 모공","False","얼마전 한통 다쓰고 사야지 사야지 하다 5월에 이렇게 더블기획으로 나온거 보고 바로 샀어요!!  
요즘같은 날씨엔 가벼운 제형 크림이 좋더라구요 저는 ㅎㅎ
발랐을 때 너무 무겁지 않으면서 수분감 많고 피부에서 광이 나는 그런 느낌이라 너무좋아요^^ 
쿠폰까지 써서 더 저렴하게 잘 샀어요.  강추합니다!!"
